Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,570486,-,-,-,21.17,-101.7,-6,1892,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Fill Flag,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm),
2015,4,3,17,30,138,39,152,75,693,319,6,3,69.38,0,0.145,1.2000000000000002,1.6520000000000001,312.5,25.400000000000002,26,810,7.8244,6.0637,N/A
2015,4,3,18,30,31,0,31,37,348,77,6,9,83.36,4,0.145,0.9,1.6620000000000001,316,45.61,23,810,0.0000,0.0000,N/A
2015,4,3,19,30,0,0,0,0,0,0,6,10,97.26,0,0.145,1,1.68,319.70000000000005,54.6,21,810,0.0000,0.0000,N/A
2015,4,3,20,30,0,0,0,0,0,0,6,10,110.94,0,0.145,1,1.729,332.40000000000003,57.15,19,810,0.0000,0.0000,N/A
2015,4,3,21,30,0,0,0,0,0,0,7,10,124.17,0,0.145,1.1,1.814,4.7,61.47,18,810,0.0000,0.0000,N/A
2015,4,3,22,30,0,0,0,0,0,0,7,10,136.5,0,0.145,1.4000000000000001,1.921,48.900000000000006,67.27,17,810,0.0000,0.0000,N/A
2015,4,3,23,30,0,0,0,0,0,0,7,11,146.83,0,0.145,1.7000000000000002,2.024,75.3,74.22,17,810,0.0000,0.0000,N/A
2015,4,4,0,30,0,0,0,0,0,0,7,12,152.79,0,0.145,2,2.084,90,77.3,16,810,0.0000,0.0000,N/A
2015,4,4,1,30,0,0,0,0,0,0,7,12,151.47,0,0.145,2.3000000000000003,2.085,99.30000000000001,86.02,16,810,0.0000,0.0000,N/A
2015,4,4,2,30,0,0,0,0,0,0,7,13,143.66,0,0.145,2.4000000000000004,2.045,103.30000000000001,88.4,15,810,0.0000,0.0000,N/A
2015,4,4,3,30,0,0,0,0,0,0,7,13,132.46,0,0.145,2.3000000000000003,1.992,100.5,95.25,15,810,0.0000,0.0000,N/A
2015,4,4,4,30,0,0,0,0,0,0,7,13,119.75,0,0.145,2.3000000000000003,1.941,93.30000000000001,95.35000000000001,14,810,0.0000,0.0000,N/A
2015,4,4,5,30,0,0,0,0,0,0,7,13,106.33,0,0.145,2.4000000000000004,1.8980000000000001,87.10000000000001,100,14,810,0.0000,0.0000,N/A
2015,4,4,6,30,0,0,0,0,0,0,7,12,92.55,0,0.145,3.1,1.858,83.2,98.99000000000001,14,810,0.0000,0.0000,N/A
2015,4,4,7,30,74,167,107,63,439,149,8,12,78.60000000000001,0,0.145,3.9000000000000004,1.808,82.2,84.85000000000001,16,810,5.1082,3.9002,N/A
2015,4,4,8,30,190,130,246,96,710,401,8,11,64.61,0,0.145,4.2,1.746,87.7,64.59,19,810,13.1589,10.2457,N/A
2015,4,4,9,30,307,236,456,112,839,644,7,9,50.72,0,0.145,4.3,1.674,96.80000000000001,48.56,21,810,26.2726,20.5983,N/A
2015,4,4,10,30,306,559,752,121,909,846,3,8,37.19,4,0.145,4.3,1.597,100.60000000000001,42.2,23,810,45.0243,35.3983,N/A
2015,4,4,11,30,125,949,987,125,949,987,0,7,24.71,0,0.145,4.3,1.506,100.9,36.300000000000004,24,810,60.2672,47.4418,N/A
2015,4,4,12,30,532,410,926,122,973,1057,8,5,16.11,0,0.145,4.3,1.4020000000000001,98.7,30.740000000000002,24,810,56.9880,44.8816,N/A
2015,4,4,13,30,386,637,992,119,977,1048,8,4,18.19,0,0.145,4.5,1.296,94.80000000000001,27.55,24,810,60.9555,48.0018,N/A
2015,4,4,14,30,368,587,883,113,967,961,8,2,28.71,0,0.145,4.6000000000000005,1.201,90.30000000000001,26.55,24,810,53.6431,42.2141,N/A
2015,4,4,15,30,265,19,280,103,936,802,7,1,41.69,0,0.145,4.7,1.135,84.7,26.400000000000002,23,810,16.5925,13.0359,N/A
2015,4,4,16,30,89,874,586,89,874,586,0,1,55.38,0,0.145,4.6000000000000005,1.102,79.80000000000001,27.86,22,810,33.1027,25.9113,N/A
2015,4,4,17,30,69,747,333,69,747,333,3,2,69.31,4,0.145,4,1.098,75.10000000000001,34.44,20,810,17.1521,13.2937,N/A
2015,4,4,18,30,38,329,76,35,412,83,7,5,83.29,4,0.145,3.5,1.111,69.5,46.660000000000004,18,810,0.0000,0.0000,N/A
2015,4,4,19,30,0,0,0,0,0,0,7,7,97.18,0,0.145,3.7,1.119,67.2,60.99,16,810,0.0000,0.0000,N/A
2015,4,4,20,30,0,0,0,0,0,0,7,9,110.84,0,0.145,3.8000000000000003,1.109,67,72.79,15,810,0.0000,0.0000,N/A
2015,4,4,21,30,0,0,0,0,0,0,7,10,124.04,0,0.145,3.5,1.107,69.9,82.85000000000001,14,810,0.0000,0.0000,N/A
2015,4,4,22,30,0,0,0,0,0,0,7,10,136.31,0,0.145,3.2,1.139,76.10000000000001,90.93,13,810,0.0000,0.0000,N/A
2015,4,4,23,30,0,0,0,0,0,0,7,10,146.56,0,0.145,2.9000000000000004,1.194,83,92.18,12,810,0.0000,0.0000,N/A
2015,4,5,0,30,0,0,0,0,0,0,7,10,152.43,0,0.145,2.4000000000000004,1.2550000000000001,87,99.26,12,810,0.0000,0.0000,N/A
2015,4,5,1,30,0,0,0,0,0,0,0,10,151.09,0,0.145,2.2,1.311,87.2,99.82000000000001,11,810,0.0000,0.0000,N/A
2015,4,5,2,30,0,0,0,0,0,0,7,10,143.33,0,0.145,2.5,1.356,83.9,99.63,11,810,0.0000,0.0000,N/A
2015,4,5,3,30,0,0,0,0,0,0,0,10,132.18,0,0.145,2.7,1.3880000000000001,77.4,98.56,11,810,0.0000,0.0000,N/A
2015,4,5,4,30,0,0,0,0,0,0,0,9,119.51,0,0.145,2.5,1.4040000000000001,71.3,100,11,810,0.0000,0.0000,N/A
2015,4,5,5,30,0,0,0,0,0,0,0,9,106.11,0,0.145,2.1,1.4020000000000001,67.5,100,10,810,0.0000,0.0000,N/A
2015,4,5,6,30,0,0,0,0,0,0,0,9,92.34,0,0.145,2.5,1.3820000000000001,65.9,92.81,11,810,0.0000,0.0000,N/A
2015,4,5,7,30,56,511,159,56,511,159,0,9,78.4,0,0.145,3,1.345,68.5,80.54,14,810,7.5961,5.8016,N/A
2015,4,5,8,30,85,762,415,85,762,415,0,9,64.41,0,0.145,2.3000000000000003,1.294,84.80000000000001,62.190000000000005,17,810,22.2311,17.3123,N/A
2015,4,5,9,30,99,882,660,99,882,660,0,9,50.51,0,0.145,1.4000000000000001,1.246,98.9,51.120000000000005,20,810,38.0563,29.8388,N/A
2015,4,5,10,30,104,951,864,104,951,864,0,8,36.95,0,0.145,0.7000000000000001,1.212,98.80000000000001,38.36,23,810,51.7556,40.6919,N/A
2015,4,5,11,30,106,986,1004,106,986,1004,0,5,24.41,0,0.145,0.30000000000000004,1.196,73.7,28.62,26,810,61.3262,48.2764,N/A
2015,4,5,12,30,105,1003,1071,105,1003,1071,0,3,15.73,0,0.145,0.4,1.192,359.40000000000003,24.17,27,810,65.9288,51.9238,N/A
2015,4,5,13,30,107,997,1056,107,997,1056,0,2,17.91,0,0.145,0.6000000000000001,1.194,345.1,21.23,28,810,64.9024,51.1107,N/A
2015,4,5,14,30,105,976,963,105,976,963,0,2,28.560000000000002,0,0.145,0.7000000000000001,1.205,345.90000000000003,21.21,27,810,58.5155,46.0490,N/A
2015,4,5,15,30,281,590,723,98,939,801,3,1,41.59,0,0.145,0.7000000000000001,1.23,335.5,20.47,26,800,42.8549,33.6697,N/A
2015,4,5,16,30,208,484,484,88,868,582,7,1,55.31,0,0.145,0.7000000000000001,1.2710000000000001,314.1,21.47,25,800,27.3498,21.4088,N/A
2015,4,5,17,30,148,201,219,69,732,329,7,3,69.25,0,0.145,0.6000000000000001,1.322,287.5,27.59,23,800,11.2862,8.7479,N/A
2015,4,5,18,30,41,29,44,35,389,81,6,9,83.22,4,0.145,0.7000000000000001,1.374,268.5,50.83,21,800,0.0000,0.0000,N/A
2015,4,5,19,30,0,0,0,0,0,0,6,8,97.11,0,0.145,0.8,1.423,265,54.730000000000004,19,810,0.0000,0.0000,N/A
2015,4,5,20,30,0,0,0,0,0,0,6,8,110.75,0,0.145,0.6000000000000001,1.483,265,56.6,18,810,0.0000,0.0000,N/A
2015,4,5,21,30,0,0,0,0,0,0,6,8,123.91,0,0.145,0.4,1.57,262.5,61.79,17,810,0.0000,0.0000,N/A
2015,4,5,22,30,0,0,0,0,0,0,7,9,136.12,0,0.145,0.30000000000000004,1.681,225.10000000000002,65.28,16,810,0.0000,0.0000,N/A
2015,4,5,23,30,0,0,0,0,0,0,7,10,146.29,0,0.145,0.5,1.79,172.20000000000002,73.24,16,810,0.0000,0.0000,N/A
2015,4,6,0,30,0,0,0,0,0,0,7,10,152.07,0,0.145,0.6000000000000001,1.8780000000000001,160.8,80.21000000000001,15,810,0.0000,0.0000,N/A
2015,4,6,1,30,0,0,0,0,0,0,7,10,150.71,0,0.145,0.7000000000000001,1.938,171.5,87.02,14,810,0.0000,0.0000,N/A
2015,4,6,2,30,0,0,0,0,0,0,0,10,143,0,0.145,0.7000000000000001,1.966,188.3,87.10000000000001,13,810,0.0000,0.0000,N/A
2015,4,6,3,30,0,0,0,0,0,0,3,10,131.9,0,0.145,0.7000000000000001,1.963,198.9,93.39,13,810,0.0000,0.0000,N/A
2015,4,6,4,30,0,0,0,0,0,0,3,11,119.27,0,0.145,0.7000000000000001,1.934,202.70000000000002,94.28,12,810,0.0000,0.0000,N/A
2015,4,6,5,30,0,0,0,0,0,0,3,11,105.89,0,0.145,0.7000000000000001,1.887,197.8,95.13,12,810,0.0000,0.0000,N/A
2015,4,6,6,30,0,0,0,0,0,0,1,11,92.14,0,0.145,0.8,1.839,190.3,89.86,13,810,0.0000,0.0000,N/A
2015,4,6,7,30,55,507,159,55,507,159,0,11,78.2,0,0.145,1.4000000000000001,1.802,181.3,75.96000000000001,16,810,7.6023,5.8083,N/A
2015,4,6,8,30,83,757,412,83,757,412,0,11,64.21000000000001,0,0.145,1.9000000000000001,1.7910000000000001,228.10000000000002,58.51,21,810,22.1021,17.2145,N/A
2015,4,6,9,30,98,866,652,98,866,652,0,10,50.300000000000004,0,0.145,2,1.817,255.3,44.43,24,810,37.6245,29.5021,N/A
2015,4,6,10,30,110,920,848,110,920,848,0,9,36.71,0,0.145,1.9000000000000001,1.861,275.7,36.92,26,810,50.8220,39.9591,N/A
2015,4,6,11,30,118,948,983,118,948,983,0,8,24.12,0,0.145,1.8,1.899,289,33.3,27,810,60.0630,47.2830,N/A
2015,4,6,12,30,138,935,1040,138,935,1040,0,8,15.35,0,0.145,1.7000000000000002,1.932,301.3,30.400000000000002,28,810,64.0367,50.4344,N/A
2015,4,6,13,30,141,927,1025,141,927,1025,0,7,17.63,0,0.145,1.6,1.961,315.8,27.93,29,810,63.0108,49.6216,N/A
2015,4,6,14,30,140,901,933,140,901,933,0,7,28.41,0,0.145,1.5,1.984,334.6,25.55,29,800,56.7044,44.6243,N/A
2015,4,6,15,30,147,826,766,147,826,766,0,6,41.5,0,0.145,1.5,1.996,341.40000000000003,26.14,29,800,45.4140,35.6808,N/A
2015,4,6,16,30,214,22,227,133,734,552,7,6,55.24,0,0.145,1.4000000000000001,1.991,347.3,26.8,28,800,12.8315,10.0445,N/A
2015,4,6,17,30,6,0,6,105,566,306,8,6,69.18,0,0.145,1,1.989,5.4,28.17,26,800,0.3094,0.2398,N/A
2015,4,6,18,30,1,0,1,47,219,73,7,10,83.16,4,0.149,0.9,2.013,20.200000000000003,43.75,23,800,0.0000,0.0000,N/A
2015,4,6,19,30,0,0,0,0,0,0,4,10,97.03,0,0.149,1.4000000000000001,2.062,38.800000000000004,51.19,21,810,0.0000,0.0000,N/A
2015,4,6,20,30,0,0,0,0,0,0,1,10,110.65,0,0.149,2.1,2.112,64.7,59.63,20,810,0.0000,0.0000,N/A
2015,4,6,21,30,0,0,0,0,0,0,7,11,123.78,0,0.149,2.8000000000000003,2.145,78.30000000000001,67.81,18,810,0.0000,0.0000,N/A
2015,4,6,22,30,0,0,0,0,0,0,0,10,135.93,0,0.149,3.3000000000000003,2.136,87.10000000000001,72.17,17,810,0.0000,0.0000,N/A
2015,4,6,23,30,0,0,0,0,0,0,0,11,146.02,0,0.149,3.3000000000000003,2.077,95,77.66,15,810,0.0000,0.0000,N/A
2015,4,7,0,30,0,0,0,0,0,0,0,11,151.71,0,0.149,3.2,1.99,96.9,83.83,15,810,0.0000,0.0000,N/A
2015,4,7,1,30,0,0,0,0,0,0,0,11,150.33,0,0.149,3.2,1.883,95.5,90.08,14,810,0.0000,0.0000,N/A
2015,4,7,2,30,0,0,0,0,0,0,0,11,142.67000000000002,0,0.149,3,1.768,94.30000000000001,96.81,13,810,0.0000,0.0000,N/A
2015,4,7,3,30,0,0,0,0,0,0,0,11,131.62,0,0.149,2.2,1.689,92.60000000000001,100,12,810,0.0000,0.0000,N/A
2015,4,7,4,30,0,0,0,0,0,0,0,11,119.02,0,0.149,1.7000000000000002,1.661,82.30000000000001,100,11,810,0.0000,0.0000,N/A
2015,4,7,5,30,0,0,0,0,0,0,0,9,105.67,0,0.149,1.7000000000000002,1.653,72.2,100,11,810,0.0000,0.0000,N/A
2015,4,7,6,30,0,0,0,0,0,0,0,10,91.93,0,0.149,2.4000000000000004,1.6480000000000001,66.5,99.60000000000001,12,810,0.0000,0.0000,N/A
2015,4,7,7,30,62,478,162,62,478,162,0,10,78.01,0,0.149,2.7,1.643,68.5,81.24,15,810,7.7524,5.9250,N/A
2015,4,7,8,30,162,416,344,92,736,415,3,10,64.01,0,0.149,1.8,1.6460000000000001,84.80000000000001,61.4,19,810,18.4804,14.3960,N/A
2015,4,7,9,30,107,857,656,107,857,656,0,7,50.1,0,0.149,1.1,1.6620000000000001,109.10000000000001,38.01,23,810,37.8834,29.7068,N/A
2015,4,7,10,30,116,918,854,116,918,854,3,6,36.480000000000004,4,0.149,1.1,1.68,83.60000000000001,28.95,26,810,51.2053,40.2617,N/A
2015,4,7,11,30,339,673,954,120,952,991,8,6,23.830000000000002,0,0.149,1.2000000000000002,1.702,72,27.52,28,810,58.3098,45.9037,N/A
2015,4,7,12,30,511,463,958,125,960,1053,8,6,14.97,0,0.149,1.3,1.741,59.7,26.47,29,810,59.0021,46.4699,N/A
2015,4,7,13,30,397,624,993,123,958,1038,8,7,17.35,0,0.149,1.6,1.794,46.7,25.12,30,810,61.0566,48.0833,N/A
2015,4,7,14,30,444,430,822,118,939,946,8,6,28.26,0,0.149,1.9000000000000001,1.843,47.800000000000004,23.51,30,810,49.9685,39.3239,N/A
2015,4,7,15,30,316,492,685,107,906,787,3,6,41.4,0,0.149,2.1,1.887,51.800000000000004,24.3,30,800,40.6219,31.9163,N/A
2015,4,7,16,30,99,824,569,99,824,569,0,6,55.17,0,0.149,2.4000000000000004,1.945,53.900000000000006,24.93,29,800,32.1740,25.1865,N/A
2015,4,7,17,30,104,525,291,82,664,319,3,6,69.12,0,0.149,2.3000000000000003,2,56.300000000000004,27.97,26,810,15.0137,11.6389,N/A
2015,4,7,18,30,43,251,73,41,318,79,7,8,83.09,4,0.149,2.4000000000000004,2.021,63.800000000000004,43.230000000000004,23,810,0.0000,0.0000,N/A
2015,4,7,19,30,0,0,0,0,0,0,7,9,96.95,0,0.149,3.7,2.009,70,50.03,21,810,0.0000,0.0000,N/A
2015,4,7,20,30,0,0,0,0,0,0,7,9,110.55,0,0.149,4.9,1.949,74.5,56.83,19,810,0.0000,0.0000,N/A
2015,4,7,21,30,0,0,0,0,0,0,7,10,123.64,0,0.149,4.7,1.846,80.9,69.43,17,810,0.0000,0.0000,N/A
2015,4,7,22,30,0,0,0,0,0,0,7,11,135.74,0,0.149,3.9000000000000004,1.735,81.9,79.44,15,810,0.0000,0.0000,N/A
2015,4,7,23,30,0,0,0,0,0,0,1,12,145.75,0,0.149,3.7,1.611,84.5,87.82000000000001,15,810,0.0000,0.0000,N/A
2015,4,8,0,30,0,0,0,0,0,0,4,12,151.35,0,0.149,3.6,1.491,91.9,94.10000000000001,14,810,0.0000,0.0000,N/A
2015,4,8,1,30,0,0,0,0,0,0,3,11,149.95000000000002,0,0.149,3.2,1.408,90.4,92.85000000000001,13,810,0.0000,0.0000,N/A
2015,4,8,2,30,0,0,0,0,0,0,3,11,142.34,0,0.149,2.7,1.369,86.80000000000001,97.18,12,810,0.0000,0.0000,N/A
2015,4,8,3,30,0,0,0,0,0,0,4,11,131.34,0,0.149,2.3000000000000003,1.381,76.9,100,12,810,0.0000,0.0000,N/A
2015,4,8,4,30,0,0,0,0,0,0,7,10,118.78,0,0.149,2.5,1.385,59.2,99.39,11,810,0.0000,0.0000,N/A
2015,4,8,5,30,0,0,0,0,0,0,7,10,105.45,0,0.149,2.9000000000000004,1.348,57.5,96.53,11,810,0.0000,0.0000,N/A
2015,4,8,6,30,0,0,0,0,0,0,7,10,91.73,0,0.149,3.1,1.307,62.300000000000004,94.34,12,810,0.0000,0.0000,N/A
2015,4,8,7,30,53,504,160,65,485,167,7,10,77.81,0,0.149,2.9000000000000004,1.268,68.3,82.8,14,810,7.6643,5.8597,N/A
2015,4,8,8,30,130,553,375,96,741,423,3,10,63.82,0,0.149,2.6,1.235,82.5,74.27,16,810,20.1728,15.7165,N/A
2015,4,8,9,30,110,865,667,110,865,667,0,10,49.89,0,0.149,1.9000000000000001,1.243,93.10000000000001,62.93,18,810,38.5484,30.2301,N/A
2015,4,8,10,30,296,630,804,116,929,866,3,11,36.25,0,0.149,1.1,1.299,97.10000000000001,53.410000000000004,21,810,48.2295,37.9230,N/A
2015,4,8,11,30,116,967,1003,116,967,1003,0,9,23.54,0,0.149,1.3,1.354,354,41.35,24,810,61.3241,48.2776,N/A
2015,4,8,12,30,113,986,1068,113,986,1068,0,5,14.59,0,0.149,2.1,1.389,339.6,29.1,25,810,65.7926,51.8188,N/A
2015,4,8,13,30,112,983,1052,112,983,1052,0,4,17.080000000000002,0,0.149,2.7,1.422,339.90000000000003,25.1,26,810,64.6974,50.9511,N/A
2015,4,8,14,30,110,962,959,110,962,959,0,3,28.12,0,0.149,3,1.441,337.6,25.53,26,810,58.3077,45.8872,N/A
2015,4,8,15,30,256,645,741,106,920,797,8,3,41.31,0,0.149,2.6,1.429,343.1,26.22,25,810,43.9526,34.5338,N/A
2015,4,8,16,30,114,787,565,91,857,581,8,3,55.1,0,0.149,1.8,1.416,0.8,27.39,24,800,31.9583,25.0183,N/A
2015,4,8,17,30,129,376,264,72,723,330,8,6,69.06,0,0.149,1,1.436,10.3,35.9,22,800,13.6278,10.5653,N/A
2015,4,8,18,30,44,122,59,36,391,84,6,9,83.02,4,0.149,0.7000000000000001,1.482,6.6000000000000005,49.17,20,800,0.0000,0.0000,N/A
2015,4,8,19,30,0,0,0,0,0,0,7,8,96.87,0,0.149,0.7000000000000001,1.534,343.90000000000003,52.93,19,810,0.0000,0.0000,N/A
2015,4,8,20,30,0,0,0,0,0,0,7,8,110.44,0,0.149,0.8,1.58,340.70000000000005,55.68,18,810,0.0000,0.0000,N/A
2015,4,8,21,30,0,0,0,0,0,0,8,7,123.51,0,0.149,0.9,1.6280000000000001,357.90000000000003,57.660000000000004,17,810,0.0000,0.0000,N/A
2015,4,8,22,30,0,0,0,0,0,0,7,7,135.55,0,0.149,0.9,1.685,12.600000000000001,62.5,16,810,0.0000,0.0000,N/A
2015,4,8,23,30,0,0,0,0,0,0,1,8,145.48,0,0.149,0.9,1.75,41.6,69.22,15,810,0.0000,0.0000,N/A
2015,4,9,0,30,0,0,0,0,0,0,1,9,150.99,0,0.149,1,1.831,63.6,73.54,14,810,0.0000,0.0000,N/A
2015,4,9,1,30,0,0,0,0,0,0,0,10,149.58,0,0.149,1,1.9180000000000001,75.10000000000001,83.69,14,810,0.0000,0.0000,N/A
2015,4,9,2,30,0,0,0,0,0,0,0,10,142.01,0,0.149,1.1,1.994,85.30000000000001,87,14,810,0.0000,0.0000,N/A
2015,4,9,3,30,0,0,0,0,0,0,0,11,131.07,0,0.149,1,2.05,92.60000000000001,89.81,13,810,0.0000,0.0000,N/A
2015,4,9,4,30,0,0,0,0,0,0,0,11,118.54,0,0.149,1,2.082,97.80000000000001,97.65,13,810,0.0000,0.0000,N/A
2015,4,9,5,30,0,0,0,0,0,0,7,11,105.24000000000001,0,0.149,0.9,2.091,107,100,12,810,0.0000,0.0000,N/A
2015,4,9,6,30,0,0,0,0,0,0,3,11,91.53,0,0.149,1,2.095,120,99.02,13,810,0.0000,0.0000,N/A
2015,4,9,7,30,62,476,165,62,476,165,0,12,77.62,0,0.149,1.3,2.102,138.5,77.42,17,810,7.9120,6.0511,N/A
2015,4,9,8,30,93,723,414,93,723,414,0,11,63.63,0,0.149,1.3,2.102,211.70000000000002,57.230000000000004,20,810,22.3003,17.3766,N/A
2015,4,9,9,30,111,834,651,111,834,651,0,9,49.69,0,0.149,0.7000000000000001,2.089,227.70000000000002,40.94,23,810,37.6510,29.5280,N/A
2015,4,9,10,30,126,890,846,126,890,846,0,7,36.03,0,0.149,0.30000000000000004,2.066,269.5,33.14,26,810,50.7710,39.9225,N/A
2015,4,9,11,30,136,918,980,136,918,980,0,7,23.26,0,0.149,0.30000000000000004,2.041,18.3,28.37,27,810,59.9359,47.1856,N/A
2015,4,9,12,30,134,939,1045,134,939,1045,0,6,14.21,0,0.149,0.4,2.025,45.300000000000004,26.330000000000002,28,810,64.3907,50.7154,N/A
2015,4,9,13,30,137,931,1029,137,931,1029,0,6,16.82,0,0.149,0.30000000000000004,2.039,65.2,24.41,29,810,63.2950,49.8472,N/A
2015,4,9,14,30,351,621,900,139,901,935,3,6,27.98,0,0.149,0.2,2.081,46.400000000000006,24.04,29,800,54.7309,43.0728,N/A
2015,4,9,15,30,361,69,413,140,836,770,8,6,41.22,0,0.149,0.4,2.142,222.5,25.060000000000002,28,800,24.5027,19.2522,N/A
2015,4,9,16,30,212,476,485,133,729,552,7,6,55.03,4,0.149,0.6000000000000001,2.203,222,26.71,27,800,27.4421,21.4835,N/A
2015,4,9,17,30,148,223,228,104,568,307,4,7,68.99,0,0.149,0.5,2.25,206.5,33.13,25,800,11.7766,9.1308,N/A
2015,4,9,18,30,2,0,2,47,236,76,4,12,82.95,4,0.149,0.30000000000000004,2.2920000000000003,185.3,50.59,23,800,0.0000,0.0000,N/A
2015,4,9,19,30,0,0,0,0,0,0,6,12,96.79,0,0.149,0.30000000000000004,2.325,182.4,58.370000000000005,21,810,0.0000,0.0000,N/A
2015,4,9,20,30,0,0,0,0,0,0,8,11,110.34,0,0.149,0.4,2.34,123.7,61.51,20,810,0.0000,0.0000,N/A
2015,4,9,21,30,0,0,0,0,0,0,4,10,123.37,0,0.149,0.4,2.341,111.7,62.33,19,810,0.0000,0.0000,N/A
2015,4,9,22,30,0,0,0,0,0,0,4,11,135.36,1,0.149,0.4,2.309,150,69.43,18,810,0.0000,0.0000,N/A
2015,4,9,23,30,0,0,0,0,0,0,4,11,145.20000000000002,0,0.149,0.5,2.253,212.3,72.39,17,810,0.0000,0.0000,N/A
2015,4,10,0,30,0,0,0,0,0,0,0,11,150.63,0,0.149,0.5,2.21,250.3,76.97,17,810,0.0000,0.0000,N/A
2015,4,10,1,30,0,0,0,0,0,0,0,11,149.20000000000002,0,0.149,0.4,2.19,282.6,74.96000000000001,16,810,0.0000,0.0000,N/A
2015,4,10,2,30,0,0,0,0,0,0,0,11,141.68,0,0.149,0.4,2.195,324.3,80.19,16,810,0.0000,0.0000,N/A
2015,4,10,3,30,0,0,0,0,0,0,0,11,130.79,0,0.149,0.4,2.216,344.90000000000003,80.16,15,810,0.0000,0.0000,N/A
2015,4,10,4,30,0,0,0,0,0,0,0,11,118.3,0,0.149,0.4,2.231,355.20000000000005,84.79,15,810,0.0000,0.0000,N/A
2015,4,10,5,30,0,0,0,0,0,0,0,11,105.02,0,0.149,0.5,2.225,12.9,84,14,810,0.0000,0.0000,N/A
2015,4,10,6,30,0,0,0,0,0,0,0,11,91.33,0,0.149,1,2.203,41.5,82.79,15,810,0.0000,0.0000,N/A
2015,4,10,7,30,73,413,163,73,413,163,0,11,77.43,0,0.149,1.7000000000000002,2.1750000000000003,66.5,73.4,17,810,7.8247,5.9864,N/A
2015,4,10,8,30,113,660,409,113,660,409,0,10,63.440000000000005,0,0.149,1.9000000000000001,2.141,89,56.7,19,810,22.0600,17.1917,N/A
2015,4,10,9,30,136,783,645,136,783,645,0,8,49.5,0,0.149,2,2.094,96.10000000000001,41.29,22,810,37.3296,29.2775,N/A
2015,4,10,10,30,148,854,841,148,854,841,0,6,35.81,0,0.149,2.4000000000000004,2.032,84.5,33.56,25,810,50.4926,39.7048,N/A
2015,4,10,11,30,155,892,977,155,892,977,1,5,22.98,0,0.149,2.7,1.981,79.5,27.740000000000002,26,810,59.7701,47.0559,N/A
2015,4,10,12,30,152,917,1042,152,917,1042,0,5,13.84,0,0.149,2.8000000000000003,1.959,80.30000000000001,24.830000000000002,27,810,64.2200,50.5816,N/A
2015,4,10,13,30,498,471,950,155,908,1026,8,4,16.56,0,0.149,2.8000000000000003,1.95,83.10000000000001,23.93,28,810,58.4465,46.0294,N/A
2015,4,10,14,30,423,495,861,150,886,934,3,4,27.84,0,0.149,2.7,1.947,88.7,23.44,28,810,52.3691,41.2146,N/A
2015,4,10,15,30,322,441,655,140,843,775,7,4,41.14,0,0.149,2.3000000000000003,1.964,96.4,23.53,27,810,38.8679,30.5396,N/A
2015,4,10,16,30,198,520,497,126,754,559,8,4,54.96,0,0.149,1.8,2.003,101.9,25.47,26,810,28.1302,22.0228,N/A
2015,4,10,17,30,128,446,288,101,588,312,8,5,68.93,3,0.149,1.3,2.055,100.2,29.66,25,810,14.8835,11.5405,N/A
2015,4,10,18,30,47,205,73,46,254,78,8,8,82.89,4,0.149,1.1,2.108,84,44.31,22,810,0.0000,0.0000,N/A
2015,4,10,19,30,0,0,0,0,0,0,8,10,96.71000000000001,0,0.149,1.5,2.164,73.3,56.910000000000004,20,810,0.0000,0.0000,N/A
2015,4,10,20,30,0,0,0,0,0,0,7,10,110.24000000000001,0,0.149,2,2.255,74.9,66.34,18,810,0.0000,0.0000,N/A
2015,4,10,21,30,0,0,0,0,0,0,7,10,123.23,0,0.149,2.5,2.375,72.60000000000001,72.18,17,810,0.0000,0.0000,N/A
2015,4,10,22,30,0,0,0,0,0,0,1,11,135.17000000000002,1,0.149,2.9000000000000004,2.469,72.4,80.13,16,810,0.0000,0.0000,N/A
